data_id,language,form,age,gender,mom_ed,comprehension,production
101547,English (British),TEDS Threes,35,Male,Some Secondary,10,10
101548,English (British),TEDS Threes,35,Male,Some Secondary,0,0
101549,English (British),TEDS Threes,35,Male,College,57,57
101550,English (British),TEDS Threes,35,Male,College,60,60
101551,English (British),TEDS Threes,35,Female,Secondary,77,77
101552,English (British),TEDS Threes,35,Female,Secondary,76,76
101553,English (British),TEDS Threes,36,Male,Secondary,31,31
101554,English (British),TEDS Threes,36,Female,Secondary,60,60
101555,English (British),TEDS Threes,35,Female,Graduate,52,52
101556,English (British),TEDS Threes,35,Male,Graduate,67,67
101557,English (British),TEDS Threes,35,Female,Some Secondary,94,94
101558,English (British),TEDS Threes,35,Female,Some Secondary,90,90
101559,English (British),TEDS Threes,36,Male,Primary,47,47
101560,English (British),TEDS Threes,36,Male,Primary,49,49
101561,English (British),TEDS Threes,36,Female,Some Secondary,35,35
101562,English (British),TEDS Threes,36,Female,Some Secondary,88,88
101563,English (British),TEDS Threes,36,Male,Primary,1,1
101564,English (British),TEDS Threes,36,Male,Primary,2,2
101565,English (British),TEDS Threes,36,Male,Some Secondary,55,55
101566,English (British),TEDS Threes,36,Male,Some Secondary,50,50
101567,English (British),TEDS Threes,36,Female,None,23,23
101568,English (British),TEDS Threes,36,Female,None,26,26
101569,English (British),TEDS Threes,36,Male,Some Secondary,60,60
101570,English (British),TEDS Threes,36,Male,Some Secondary,60,60
101571,English (British),TEDS Threes,36,Male,Graduate,55,55
101572,English (British),TEDS Threes,35,Male,Graduate,66,66
101573,English (British),TEDS Threes,36,Female,Some Secondary,72,72
101574,English (British),TEDS Threes,36,Female,Some Secondary,71,71
101575,English (British),TEDS Threes,35,Female,Primary,48,48
101576,English (British),TEDS Threes,35,Female,Primary,43,43
101577,English (British),TEDS Threes,36,Female,College,67,67
101578,English (British),TEDS Threes,36,Female,College,61,61
101579,English (British),TEDS Threes,36,Male,College,70,70
101580,English (British),TEDS Threes,36,Male,College,72,72
101581,English (British),TEDS Threes,37,Female,Graduate,89,89
101582,English (British),TEDS Threes,36,Male,Graduate,88,88
101583,English (British),TEDS Threes,35,Male,Some Secondary,70,70
101584,English (British),TEDS Threes,35,Male,Some Secondary,79,79
101585,English (British),TEDS Threes,35,Female,NA,88,88
101586,English (British),TEDS Threes,35,Female,NA,92,92
101587,English (British),TEDS Threes,35,Female,Some Secondary,49,49
101588,English (British),TEDS Threes,35,Female,Some Secondary,28,28
101589,English (British),TEDS Threes,36,Female,Some Secondary,92,92
101590,English (British),TEDS Threes,36,Female,Some Secondary,91,91
101591,English (British),TEDS Threes,35,Female,Some Secondary,69,69
101592,English (British),TEDS Threes,35,Female,Some Secondary,69,69
101593,English (British),TEDS Threes,35,Male,Some Secondary,90,90
101594,English (British),TEDS Threes,35,Female,Some Secondary,100,100
101595,English (British),TEDS Threes,35,Male,Some Secondary,81,81
101596,English (British),TEDS Threes,35,Male,Some Secondary,76,76
101597,English (British),TEDS Threes,36,Male,Some Secondary,100,100
101598,English (British),TEDS Threes,36,Male,Some Secondary,100,100
101599,English (British),TEDS Threes,38,Male,Primary,42,42
101600,English (British),TEDS Threes,37,Male,Primary,64,64
101601,English (British),TEDS Threes,34,Female,Some Secondary,67,67
101602,English (British),TEDS Threes,35,Female,Some Secondary,70,70
101603,English (British),TEDS Threes,35,Female,Some Secondary,93,93
101604,English (British),TEDS Threes,35,Male,Some Secondary,89,89
101605,English (British),TEDS Threes,36,Female,Some Secondary,54,54
101606,English (British),TEDS Threes,36,Male,Some Secondary,56,56
101607,English (British),TEDS Threes,35,Male,Graduate,73,73
101608,English (British),TEDS Threes,35,Female,Graduate,76,76
101609,English (British),TEDS Threes,38,Female,Some Secondary,43,43
101610,English (British),TEDS Threes,38,Female,Some Secondary,45,45
101611,English (British),TEDS Threes,34,Female,Some College,89,89
101612,English (British),TEDS Threes,34,Male,Some College,89,89
101613,English (British),TEDS Threes,35,Female,None,73,73
101614,English (British),TEDS Threes,35,Male,None,79,79
101615,English (British),TEDS Threes,36,Female,Some Secondary,74,74
101616,English (British),TEDS Threes,35,Male,Some Secondary,74,74
101617,English (British),TEDS Threes,36,Male,Secondary,48,48
101618,English (British),TEDS Threes,36,Male,Secondary,46,46
101619,English (British),TEDS Threes,36,Female,Graduate,90,90
101620,English (British),TEDS Threes,36,Female,Graduate,89,89
101621,English (British),TEDS Threes,35,Male,Primary,100,100
101622,English (British),TEDS Threes,35,Male,Primary,100,100
101623,English (British),TEDS Threes,36,Male,Some Secondary,78,78
101624,English (British),TEDS Threes,36,Female,Some Secondary,78,78
101625,English (British),TEDS Threes,36,Female,Primary,42,42
101626,English (British),TEDS Threes,36,Female,Primary,43,43
101627,English (British),TEDS Threes,36,Male,Some Secondary,46,46
101628,English (British),TEDS Threes,35,Male,Some Secondary,66,66
101629,English (British),TEDS Threes,35,Male,College,73,73
101630,English (British),TEDS Threes,35,Male,College,27,27
101631,English (British),TEDS Threes,34,Female,College,39,39
101632,English (British),TEDS Threes,34,Female,College,48,48
101633,English (British),TEDS Threes,36,Female,College,36,36
101634,English (British),TEDS Threes,36,Female,College,34,34
101635,English (British),TEDS Threes,36,Male,Some College,50,50
101636,English (British),TEDS Threes,37,Male,Some College,61,61
101637,English (British),TEDS Threes,35,Male,Some Secondary,61,61
101638,English (British),TEDS Threes,35,Female,Some Secondary,58,58
101639,English (British),TEDS Threes,35,Female,Graduate,77,77
101640,English (British),TEDS Threes,35,Male,Graduate,75,75
101641,English (British),TEDS Threes,35,Female,Primary,81,81
101642,English (British),TEDS Threes,35,Female,Primary,77,77
101643,English (British),TEDS Threes,35,Female,Some Secondary,68,68
101644,English (British),TEDS Threes,35,Female,Some Secondary,69,69
101645,English (British),TEDS Threes,35,Female,Some Secondary,35,35
101646,English (British),TEDS Threes,35,Male,Some Secondary,40,40
101647,English (British),TEDS Threes,36,Female,Primary,85,85
101648,English (British),TEDS Threes,36,Female,Primary,82,82
101649,English (British),TEDS Threes,35,Male,Secondary,77,77
101650,English (British),TEDS Threes,36,Male,Secondary,0,0
101651,English (British),TEDS Threes,36,Female,Some Secondary,76,76
101652,English (British),TEDS Threes,36,Male,Some Secondary,73,73
101653,English (British),TEDS Threes,36,Male,Primary,93,93
101654,English (British),TEDS Threes,36,Female,Primary,92,92
101655,English (British),TEDS Threes,36,Female,Primary,85,85
101656,English (British),TEDS Threes,36,Female,Primary,84,84
101657,English (British),TEDS Threes,35,Female,Some Secondary,55,55
101658,English (British),TEDS Threes,35,Male,Some Secondary,51,51
101659,English (British),TEDS Threes,36,Female,NA,100,100
101660,English (British),TEDS Threes,36,Male,NA,92,92
101661,English (British),TEDS Threes,36,Female,Some College,94,94
101662,English (British),TEDS Threes,35,Female,Some College,95,95
101663,English (British),TEDS Threes,36,Male,College,73,73
101664,English (British),TEDS Threes,35,Female,College,59,59
101665,English (British),TEDS Threes,36,Male,Some Secondary,0,0
101666,English (British),TEDS Threes,36,Female,Some Secondary,0,0
101667,English (British),TEDS Threes,36,Male,Some Secondary,87,87
101668,English (British),TEDS Threes,36,Male,Some Secondary,87,87
101669,English (British),TEDS Threes,36,Female,Secondary,100,100
101670,English (British),TEDS Threes,36,Male,Secondary,98,98
101671,English (British),TEDS Threes,34,Female,College,66,66
101672,English (British),TEDS Threes,35,Female,College,73,73
101673,English (British),TEDS Threes,35,Male,Some Secondary,100,100
101674,English (British),TEDS Threes,35,Male,Some Secondary,100,100
101675,English (British),TEDS Threes,35,Male,Some Secondary,58,58
101676,English (British),TEDS Threes,35,Female,Some Secondary,0,0
101677,English (British),TEDS Threes,36,Male,Some Secondary,33,33
101678,English (British),TEDS Threes,36,Male,Some Secondary,33,33
101679,English (British),TEDS Threes,36,Female,Graduate,78,78
101680,English (British),TEDS Threes,36,Female,Graduate,71,71
101681,English (British),TEDS Threes,36,Female,Secondary,73,73
101682,English (British),TEDS Threes,36,Female,Secondary,80,80
101683,English (British),TEDS Threes,36,Male,College,78,78
101684,English (British),TEDS Threes,39,Male,College,89,89
101685,English (British),TEDS Threes,36,Female,Some Secondary,93,93
101686,English (British),TEDS Threes,36,Male,Some Secondary,96,96
101687,English (British),TEDS Threes,34,Female,Some Secondary,86,86
101688,English (British),TEDS Threes,34,Female,Some Secondary,86,86
101689,English (British),TEDS Threes,35,Female,None,27,27
101690,English (British),TEDS Threes,35,Female,None,32,32
101691,English (British),TEDS Threes,39,Male,Graduate,68,68
101692,English (British),TEDS Threes,38,Female,Graduate,0,0
101693,English (British),TEDS Threes,35,Female,Secondary,85,85
101694,English (British),TEDS Threes,35,Female,Secondary,80,80
101695,English (British),TEDS Threes,34,Male,Primary,100,100
101696,English (British),TEDS Threes,34,Male,Primary,94,94
101697,English (British),TEDS Threes,36,Female,Primary,38,38
101698,English (British),TEDS Threes,36,Male,Primary,40,40
101699,English (British),TEDS Threes,40,Female,College,74,74
101700,English (British),TEDS Threes,40,Female,College,76,76
101701,English (British),TEDS Threes,36,Male,Some Secondary,80,80
101702,English (British),TEDS Threes,36,Male,Some Secondary,89,89
101703,English (British),TEDS Threes,36,Male,Primary,9,9
101704,English (British),TEDS Threes,36,Male,Primary,6,6
101705,English (British),TEDS Threes,35,Male,Primary,98,98
101706,English (British),TEDS Threes,35,Male,Primary,99,99
101707,English (British),TEDS Threes,36,Female,Some Secondary,77,77
101708,English (British),TEDS Threes,36,Female,Some Secondary,77,77
101709,English (British),TEDS Threes,36,Male,Some Secondary,39,39
101710,English (British),TEDS Threes,36,Female,Some Secondary,73,73
101711,English (British),TEDS Threes,36,Female,None,62,62
101712,English (British),TEDS Threes,36,Male,None,50,50
101713,English (British),TEDS Threes,35,Female,NA,52,52
101714,English (British),TEDS Threes,35,Female,NA,55,55
101715,English (British),TEDS Threes,34,Female,None,31,31
101716,English (British),TEDS Threes,34,Female,None,27,27
101717,English (British),TEDS Threes,36,Female,Primary,96,96
101718,English (British),TEDS Threes,36,Female,Primary,93,93
101719,English (British),TEDS Threes,36,Male,Secondary,83,83
101720,English (British),TEDS Threes,36,Female,Secondary,76,76
101721,English (British),TEDS Threes,35,Male,None,46,46
101722,English (British),TEDS Threes,35,Male,None,47,47
101723,English (British),TEDS Threes,36,Female,Primary,0,0
101724,English (British),TEDS Threes,36,Female,Primary,89,89
101725,English (British),TEDS Threes,35,Female,None,100,100
101726,English (British),TEDS Threes,35,Male,None,100,100
101727,English (British),TEDS Threes,37,Male,Some Secondary,65,65
101728,English (British),TEDS Threes,37,Male,Some Secondary,63,63
101729,English (British),TEDS Threes,37,Female,None,80,80
101730,English (British),TEDS Threes,37,Female,None,79,79
101731,English (British),TEDS Threes,35,Male,Secondary,86,86
101732,English (British),TEDS Threes,35,Female,Secondary,70,70
101733,English (British),TEDS Threes,36,Male,Some Secondary,33,33
101734,English (British),TEDS Threes,36,Female,Some Secondary,36,36
101735,English (British),TEDS Threes,35,Female,None,42,42
101736,English (British),TEDS Threes,35,Male,None,42,42
101737,English (British),TEDS Threes,36,Female,Secondary,0,0
101738,English (British),TEDS Threes,36,Female,Secondary,35,35
101739,English (British),TEDS Threes,36,Male,None,47,47
101740,English (British),TEDS Threes,35,Male,None,39,39
101741,English (British),TEDS Threes,35,Female,Some Secondary,48,48
101742,English (British),TEDS Threes,35,Female,Some Secondary,46,46
101743,English (British),TEDS Threes,36,Female,College,20,20
101744,English (British),TEDS Threes,36,Female,College,18,18
101745,English (British),TEDS Threes,35,Male,College,1,1
101746,English (British),TEDS Threes,35,Male,College,6,6
101747,English (British),TEDS Threes,36,Female,College,47,47
101748,English (British),TEDS Threes,36,Male,College,47,47
101749,English (British),TEDS Threes,36,Female,Graduate,62,62
101750,English (British),TEDS Threes,36,Female,Graduate,53,53
101751,English (British),TEDS Threes,35,Female,Secondary,80,80
101752,English (British),TEDS Threes,36,Female,Secondary,82,82
101753,English (British),TEDS Threes,35,Male,Some Secondary,69,69
101754,English (British),TEDS Threes,35,Male,Some Secondary,71,71
101755,English (British),TEDS Threes,36,Female,College,62,62
101756,English (British),TEDS Threes,36,Female,College,62,62
101757,English (British),TEDS Threes,36,Female,Some Secondary,87,87
101758,English (British),TEDS Threes,36,Female,Some Secondary,87,87
101759,English (British),TEDS Threes,35,Male,Some Secondary,44,44
101760,English (British),TEDS Threes,35,Male,Some Secondary,44,44
101761,English (British),TEDS Threes,37,Female,College,76,76
101762,English (British),TEDS Threes,37,Female,College,75,75
101763,English (British),TEDS Threes,38,Male,NA,10,10
101764,English (British),TEDS Threes,38,Male,NA,7,7
101765,English (British),TEDS Threes,34,Male,Some Secondary,61,61
101766,English (British),TEDS Threes,37,Male,Some Secondary,72,72
101767,English (British),TEDS Threes,37,Male,Some Secondary,96,96
101768,English (British),TEDS Threes,37,Male,Some Secondary,81,81
101769,English (British),TEDS Threes,36,Female,Secondary,55,55
101770,English (British),TEDS Threes,35,Female,Secondary,55,55
101771,English (British),TEDS Threes,36,Male,Some Secondary,84,84
101772,English (British),TEDS Threes,36,Female,Some Secondary,71,71
101773,English (British),TEDS Threes,36,Female,Graduate,95,95
101774,English (British),TEDS Threes,36,Female,Graduate,95,95
101775,English (British),TEDS Threes,35,Male,Some Secondary,0,0
101776,English (British),TEDS Threes,36,Female,Some Secondary,45,45
101777,English (British),TEDS Threes,36,Female,Some Secondary,0,0
101778,English (British),TEDS Threes,34,Female,Some Secondary,71,71
101779,English (British),TEDS Threes,36,Male,College,55,55
101780,English (British),TEDS Threes,36,Female,College,48,48
